eps_mode,variant,backtest_engine,initial_capital,stop_loss_pct,input_picks,requested_symbols,loaded_symbols,final_value,total_return_pct,max_drawdown_pct,trade_events,stop_events,rebalance_events,start_date,end_date
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomreject_noind_prox_top3,backtrader,10000.0,8.0,90,85,53,19040.2284,90.40228400000001,-11.184090098580157,107,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_ind_def_top1,backtrader,10000.0,8.0,38,37,21,10922.59,9.22590000000001,-12.620461486257216,56,2,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_ind_def_top2,backtrader,10000.0,8.0,67,66,41,16238.284,62.38284000000001,-12.605359022947404,92,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_ind_def_top3,backtrader,10000.0,8.0,88,84,54,16364.43,63.64430000000001,-11.268163007446198,110,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_ind_prox_top1,backtrader,10000.0,8.0,38,37,21,12965.750399999999,29.657503999999978,-12.620461486257216,59,2,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_ind_prox_top2,backtrader,10000.0,8.0,67,65,40,15664.297599999996,56.64297599999997,-11.484363391963326,92,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_ind_prox_top3,backtrader,10000.0,8.0,88,84,54,16446.48,64.46479999999998,-11.228145039887139,111,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_noind_def_top1,backtrader,10000.0,8.0,38,37,21,10922.59,9.22590000000001,-12.620461486257216,56,2,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_noind_def_top2,backtrader,10000.0,8.0,69,67,41,16156.224,61.56224000000001,-12.023343877011762,90,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_noind_def_top3,backtrader,10000.0,8.0,90,86,55,19047.4784,90.474784,-10.080463003151818,105,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_noind_prox_top1,backtrader,10000.0,8.0,38,37,21,12965.750399999999,29.657503999999978,-12.620461486257216,59,2,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_noind_prox_top2,backtrader,10000.0,8.0,69,67,41,16626.297599999998,66.26297599999998,-11.416107381031004,92,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_noind_prox_top3,backtrader,10000.0,8.0,90,85,53,19040.2284,90.40228400000001,-11.184090098580157,107,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_ind_def_top1,backtrader,10000.0,8.0,38,37,21,10922.59,9.22590000000001,-12.620461486257216,56,2,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_ind_def_top2,backtrader,10000.0,8.0,67,66,41,16238.284,62.38284000000001,-12.605359022947404,92,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_ind_def_top3,backtrader,10000.0,8.0,88,84,54,16364.43,63.64430000000001,-11.268163007446198,110,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_ind_prox_top1,backtrader,10000.0,8.0,38,37,21,12965.750399999999,29.657503999999978,-12.620461486257216,59,2,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_ind_prox_top2,backtrader,10000.0,8.0,67,65,40,15664.297599999996,56.64297599999997,-11.484363391963326,92,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_ind_prox_top3,backtrader,10000.0,8.0,88,84,54,16446.48,64.46479999999998,-11.228145039887139,111,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_noind_def_top1,backtrader,10000.0,8.0,38,37,21,10922.59,9.22590000000001,-12.620461486257216,56,2,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_noind_def_top2,backtrader,10000.0,8.0,69,67,41,16156.224,61.56224000000001,-12.023343877011762,90,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_noind_def_top3,backtrader,10000.0,8.0,90,86,55,19047.4784,90.474784,-10.080463003151818,105,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_noind_prox_top1,backtrader,10000.0,8.0,38,37,21,12965.750399999999,29.657503999999978,-12.620461486257216,59,2,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_noind_prox_top2,backtrader,10000.0,8.0,69,67,41,16626.297599999998,66.26297599999998,-11.416107381031004,92,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_noind_prox_top3,backtrader,10000.0,8.0,90,85,53,19040.2284,90.40228400000001,-11.184090098580157,107,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomreject_ind_def_top1,backtrader,10000.0,8.0,38,37,21,10922.59,9.22590000000001,-12.620461486257216,56,2,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomreject_ind_def_top2,backtrader,10000.0,8.0,67,66,41,16238.284,62.38284000000001,-12.605359022947404,92,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomreject_ind_def_top3,backtrader,10000.0,8.0,88,84,54,16364.43,63.64430000000001,-11.268163007446198,110,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomreject_ind_prox_top1,backtrader,10000.0,8.0,38,37,21,12965.750399999999,29.657503999999978,-12.620461486257216,59,2,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomreject_ind_prox_top2,backtrader,10000.0,8.0,67,65,40,15664.297599999996,56.64297599999997,-11.484363391963326,92,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomreject_ind_prox_top3,backtrader,10000.0,8.0,88,84,54,16446.48,64.46479999999998,-11.228145039887139,111,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomreject_noind_def_top1,backtrader,10000.0,8.0,38,37,21,10922.59,9.22590000000001,-12.620461486257216,56,2,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomreject_noind_def_top2,backtrader,10000.0,8.0,69,67,41,16156.224,61.56224000000001,-12.023343877011762,90,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomreject_noind_def_top3,backtrader,10000.0,8.0,90,86,55,19047.4784,90.474784,-10.080463003151818,105,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomreject_noind_prox_top1,backtrader,10000.0,8.0,38,37,21,12965.750399999999,29.657503999999978,-12.620461486257216,59,2,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomreject_noind_prox_top2,backtrader,10000.0,8.0,69,67,41,16626.297599999998,66.26297599999998,-11.416107381031004,92,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomreject_noind_prox_top3,backtrader,10000.0,8.0,90,85,53,19040.2284,90.40228400000001,-11.184090098580157,107,3,38,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomallow_ind_def_top1,backtrader,10000.0,8.0,42,39,22,12781.89,27.818900000000003,-11.631921851749183,60,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomallow_ind_def_top2,backtrader,10000.0,8.0,75,72,44,15502.7148,55.02714799999999,-12.643052177588354,96,4,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomallow_ind_def_top3,backtrader,10000.0,8.0,101,94,60,14517.36,45.173600000000015,-11.25934405975666,118,3,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomallow_ind_prox_top1,backtrader,10000.0,8.0,42,39,22,15045.445599999997,50.45445599999998,-10.02242202299577,61,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomallow_ind_prox_top2,backtrader,10000.0,8.0,75,71,43,14379.927599999995,43.799275999999956,-12.643052177588354,98,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomallow_ind_prox_top3,backtrader,10000.0,8.0,101,94,60,13816.5656,38.16565599999999,-11.260884151487605,121,4,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomallow_noind_def_top1,backtrader,10000.0,8.0,42,39,22,12781.89,27.818900000000003,-11.631921851749183,60,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomallow_noind_def_top2,backtrader,10000.0,8.0,78,73,44,13267.839999999995,32.678399999999954,-8.030530718910523,92,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomallow_noind_def_top3,backtrader,10000.0,8.0,106,97,61,14507.176,45.07176,-10.507609219886904,113,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomallow_noind_prox_top1,backtrader,10000.0,8.0,42,39,22,15045.445599999997,50.45445599999998,-10.02242202299577,61,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomallow_noind_prox_top2,backtrader,10000.0,8.0,78,73,44,13613.121999999998,36.13121999999998,-8.030530718910523,94,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomallow_noind_prox_top3,backtrader,10000.0,8.0,106,96,59,14812.975999999999,48.129759999999976,-11.213619995847846,114,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomallow_ind_def_top1,backtrader,10000.0,8.0,42,39,22,12781.89,27.818900000000003,-11.631921851749183,60,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomallow_ind_def_top2,backtrader,10000.0,8.0,75,72,44,15502.7148,55.02714799999999,-12.643052177588354,96,4,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomallow_ind_def_top3,backtrader,10000.0,8.0,101,94,60,14517.36,45.173600000000015,-11.25934405975666,118,3,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomallow_ind_prox_top1,backtrader,10000.0,8.0,42,39,22,15045.445599999997,50.45445599999998,-10.02242202299577,61,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomallow_ind_prox_top2,backtrader,10000.0,8.0,75,71,43,14379.927599999995,43.799275999999956,-12.643052177588354,98,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomallow_ind_prox_top3,backtrader,10000.0,8.0,101,94,60,13816.5656,38.16565599999999,-11.260884151487605,121,4,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomallow_noind_def_top1,backtrader,10000.0,8.0,42,39,22,12781.89,27.818900000000003,-11.631921851749183,60,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomallow_noind_def_top2,backtrader,10000.0,8.0,78,73,44,13267.839999999995,32.678399999999954,-8.030530718910523,92,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomallow_noind_def_top3,backtrader,10000.0,8.0,106,97,61,14507.176,45.07176,-10.507609219886904,113,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomallow_noind_prox_top1,backtrader,10000.0,8.0,42,39,22,15045.445599999997,50.45445599999998,-10.02242202299577,61,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomallow_noind_prox_top2,backtrader,10000.0,8.0,78,73,44,13613.121999999998,36.13121999999998,-8.030530718910523,94,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomallow_noind_prox_top3,backtrader,10000.0,8.0,106,96,59,14812.975999999999,48.129759999999976,-11.213619995847846,114,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomallow_ind_def_top1,backtrader,10000.0,8.0,42,39,22,12781.89,27.818900000000003,-11.631921851749183,60,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomallow_ind_def_top2,backtrader,10000.0,8.0,75,72,44,15502.7148,55.02714799999999,-12.643052177588354,96,4,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomallow_ind_def_top3,backtrader,10000.0,8.0,101,94,60,14517.36,45.173600000000015,-11.25934405975666,118,3,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomallow_ind_prox_top1,backtrader,10000.0,8.0,42,39,22,15045.445599999997,50.45445599999998,-10.02242202299577,61,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomallow_ind_prox_top2,backtrader,10000.0,8.0,75,71,43,14379.927599999995,43.799275999999956,-12.643052177588354,98,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomallow_ind_prox_top3,backtrader,10000.0,8.0,101,94,60,13816.5656,38.16565599999999,-11.260884151487605,121,4,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomallow_noind_def_top1,backtrader,10000.0,8.0,42,39,22,12781.89,27.818900000000003,-11.631921851749183,60,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomallow_noind_def_top2,backtrader,10000.0,8.0,78,73,44,13267.839999999995,32.678399999999954,-8.030530718910523,92,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomallow_noind_def_top3,backtrader,10000.0,8.0,106,97,61,14507.176,45.07176,-10.507609219886904,113,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomallow_noind_prox_top1,backtrader,10000.0,8.0,42,39,22,15045.445599999997,50.45445599999998,-10.02242202299577,61,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomallow_noind_prox_top2,backtrader,10000.0,8.0,78,73,44,13613.121999999998,36.13121999999998,-8.030530718910523,94,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomallow_noind_prox_top3,backtrader,10000.0,8.0,106,96,59,14812.975999999999,48.129759999999976,-11.213619995847846,114,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomallow_ind_def_top1,backtrader,10000.0,8.0,42,39,22,12781.89,27.818900000000003,-11.631921851749183,60,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomallow_ind_def_top2,backtrader,10000.0,8.0,75,72,44,15502.7148,55.02714799999999,-12.643052177588354,96,4,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomallow_ind_def_top3,backtrader,10000.0,8.0,101,94,60,14517.36,45.173600000000015,-11.25934405975666,118,3,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomallow_ind_prox_top1,backtrader,10000.0,8.0,42,39,22,15045.445599999997,50.45445599999998,-10.02242202299577,61,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomallow_ind_prox_top2,backtrader,10000.0,8.0,75,71,43,14379.927599999995,43.799275999999956,-12.643052177588354,98,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomallow_ind_prox_top3,backtrader,10000.0,8.0,101,94,60,13816.5656,38.16565599999999,-11.260884151487605,121,4,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomallow_noind_def_top1,backtrader,10000.0,8.0,42,39,22,12781.89,27.818900000000003,-11.631921851749183,60,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomallow_noind_def_top2,backtrader,10000.0,8.0,78,73,44,13267.839999999995,32.678399999999954,-8.030530718910523,92,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomallow_noind_def_top3,backtrader,10000.0,8.0,106,97,61,14507.176,45.07176,-10.507609219886904,113,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomallow_noind_prox_top1,backtrader,10000.0,8.0,42,39,22,15045.445599999997,50.45445599999998,-10.02242202299577,61,1,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomallow_noind_prox_top2,backtrader,10000.0,8.0,78,73,44,13613.121999999998,36.13121999999998,-8.030530718910523,94,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomallow_noind_prox_top3,backtrader,10000.0,8.0,106,96,59,14812.975999999999,48.129759999999976,-11.213619995847846,114,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_ind_def_top1,backtrader,10000.0,8.0,37,36,20,12300.009999999998,23.00009999999999,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_ind_def_top2,backtrader,10000.0,8.0,64,62,41,18459.373999999996,84.59373999999995,-8.344667360191737,90,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_ind_def_top3,backtrader,10000.0,8.0,84,78,52,18205.469999999994,82.05469999999994,-6.608368436601408,112,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_ind_prox_top1,backtrader,10000.0,8.0,37,36,20,12579.500399999999,25.795003999999988,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_ind_prox_top2,backtrader,10000.0,8.0,64,61,40,17804.838399999993,78.04838399999994,-10.461005239951248,92,4,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_ind_prox_top3,backtrader,10000.0,8.0,84,79,53,16969.103599999995,69.69103599999995,-11.438762480947185,112,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_noind_def_top1,backtrader,10000.0,8.0,37,36,20,12300.009999999998,23.00009999999999,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_noind_def_top2,backtrader,10000.0,8.0,65,62,41,18351.503999999994,83.51503999999994,-8.344667360191737,88,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_noind_def_top3,backtrader,10000.0,8.0,85,79,53,21057.752000000004,110.57752000000005,-7.8800898812891536,108,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_noind_prox_top1,backtrader,10000.0,8.0,37,36,20,12579.500399999999,25.795003999999988,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_noind_prox_top2,backtrader,10000.0,8.0,65,62,41,18564.27839999999,85.64278399999989,-8.344667360191737,88,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_noind_prox_top3,backtrader,10000.0,8.0,85,79,53,21541.848399999995,115.41848399999996,-5.4482743489318475,108,1,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_ind_def_top1,backtrader,10000.0,8.0,37,36,20,12300.009999999998,23.00009999999999,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_ind_def_top2,backtrader,10000.0,8.0,64,62,41,18459.373999999996,84.59373999999995,-8.344667360191737,90,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_ind_def_top3,backtrader,10000.0,8.0,84,78,52,18205.469999999994,82.05469999999994,-6.608368436601408,112,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_ind_prox_top1,backtrader,10000.0,8.0,37,36,20,12579.500399999999,25.795003999999988,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_ind_prox_top2,backtrader,10000.0,8.0,64,61,40,17804.838399999993,78.04838399999994,-10.461005239951248,92,4,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_ind_prox_top3,backtrader,10000.0,8.0,84,79,53,16969.103599999995,69.69103599999995,-11.438762480947185,112,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_noind_def_top1,backtrader,10000.0,8.0,37,36,20,12300.009999999998,23.00009999999999,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_noind_def_top2,backtrader,10000.0,8.0,65,62,41,18351.503999999994,83.51503999999994,-8.344667360191737,88,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_noind_def_top3,backtrader,10000.0,8.0,85,79,53,21057.752000000004,110.57752000000005,-7.8800898812891536,108,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_noind_prox_top1,backtrader,10000.0,8.0,37,36,20,12579.500399999999,25.795003999999988,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_noind_prox_top2,backtrader,10000.0,8.0,65,62,41,18564.27839999999,85.64278399999989,-8.344667360191737,88,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_noind_prox_top3,backtrader,10000.0,8.0,85,79,53,21541.848399999995,115.41848399999996,-5.4482743489318475,108,1,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_ind_def_top1,backtrader,10000.0,8.0,37,36,20,12300.009999999998,23.00009999999999,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_ind_def_top2,backtrader,10000.0,8.0,64,62,41,18459.373999999996,84.59373999999995,-8.344667360191737,90,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_ind_def_top3,backtrader,10000.0,8.0,84,78,52,18205.469999999994,82.05469999999994,-6.608368436601408,112,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_ind_prox_top1,backtrader,10000.0,8.0,37,36,20,12579.500399999999,25.795003999999988,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_ind_prox_top2,backtrader,10000.0,8.0,64,61,40,17804.838399999993,78.04838399999994,-10.461005239951248,92,4,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_ind_prox_top3,backtrader,10000.0,8.0,84,79,53,16969.103599999995,69.69103599999995,-11.438762480947185,112,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_noind_def_top1,backtrader,10000.0,8.0,37,36,20,12300.009999999998,23.00009999999999,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_noind_def_top2,backtrader,10000.0,8.0,65,62,41,18351.503999999994,83.51503999999994,-8.344667360191737,88,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_noind_def_top3,backtrader,10000.0,8.0,85,79,53,21057.752000000004,110.57752000000005,-7.8800898812891536,108,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_noind_prox_top1,backtrader,10000.0,8.0,37,36,20,12579.500399999999,25.795003999999988,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_noind_prox_top2,backtrader,10000.0,8.0,65,62,41,18564.27839999999,85.64278399999989,-8.344667360191737,88,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_noind_prox_top3,backtrader,10000.0,8.0,85,79,53,21541.848399999995,115.41848399999996,-5.4482743489318475,108,1,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomclean_ind_def_top1,backtrader,10000.0,8.0,37,36,20,12300.009999999998,23.00009999999999,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomclean_ind_def_top2,backtrader,10000.0,8.0,64,62,41,18459.373999999996,84.59373999999995,-8.344667360191737,90,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomclean_ind_def_top3,backtrader,10000.0,8.0,84,78,52,18205.469999999994,82.05469999999994,-6.608368436601408,112,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomclean_ind_prox_top1,backtrader,10000.0,8.0,37,36,20,12579.500399999999,25.795003999999988,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomclean_ind_prox_top2,backtrader,10000.0,8.0,64,61,40,17804.838399999993,78.04838399999994,-10.461005239951248,92,4,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomclean_ind_prox_top3,backtrader,10000.0,8.0,84,79,53,16969.103599999995,69.69103599999995,-11.438762480947185,112,3,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomclean_noind_def_top1,backtrader,10000.0,8.0,37,36,20,12300.009999999998,23.00009999999999,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_act_epspass_corestrict_freshallow_bpallow_geomclean_noind_def_top2,backtrader,10000.0,8.0,65,62,41,18351.503999999994,83.51503999999994,-8.344667360191737,88,3,37,2025-10-24,2026-08-21
